Address,City,Council District,County,Date evaluated,Demo Needed,Formatted Address,Inventory Type,Location 1,Market Value,Market Value Year,Neighborhood,Number of Bedrooms,Number of Full Baths,Parcel Number,Postal Code,Potential Use,Property Class,Property Condition,Property Status,School District,Sold Date,Square Footage,State,Structure Square Footage,Zoned As,blockgroup_id,lat,lng,nbh_id,nbh_name,police_division,police_division_id
3223 E 6TH ST,Kansas City,3rd,Jackson,10/04/2016,N,"3223 E 6 St, Kansas City, MO 64124, USA",Land Bank,"3223 E 6TH ST
Kansas City, MO 64127
(39.105106, -94.542817)",27905.0,2015.0,Lykins,3.0,1.0,JA28320080800000000,64124,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,04/11/2018,4319.158438,MO,1557.0,R-2.5,290950018001,39.10485,-94.54283,17,Lykins,East,3
3426 BELLEFONTAINE AVE,Kansas City,3rd,Jackson,12/09/2015,N,"3426 Bellefontaine Ave, Kansas City, MO 64128, USA",Land Bank,"3426 BELLEFONTAINE AVE
Kansas City, MO 64128
(39.063313, -94.547478)",28396.0,2015.0,Oak Park Northwest,3.0,1.0,JA28930282800000000,64128,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,09/26/2017,4519.677222,MO,1702.0,R-2.5,290950056012,39.0633535,-94.5477561,58,Oak Park Northwest,East,3
4345 Kensington Ave,KANSAS CITY,3rd,JACKSON,,N,"4345 Kensington Ave, Kansas City, MO 64130, USA",Land Bank,"4345 Kensington Ave
KANSAS CITY, MO 64130.0
(39.045902, -94.533326)",4800.0,2019.0,Vineyard Northwest,,,JA31520041300000000,64130,,RESIDENTIAL VACANT,Awaiting evaluation,ACQUIRED,KANSAS CITY MISSOURI 110,,9885.9,MO,,R-2.5,290950171004,39.045867,-94.532969,48,Vineyard Northwest,East,3
2919 BALES AVE,Kansas City,3rd,Jackson,12/03/2015,N,"Bales Ave, Kansas City, MO 64132, USA",Land Bank,"2919 BALES AVE
Kansas City, MO 64132
(39.072367, -94.542352)",22656.0,2015.0,Ingleside,3.0,1.0,JA28910190800000000,64132,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,02/01/2018,4755.2870490000005,MO,1448.0,R-2.5,290950102011,38.9558786,-94.5476669,154,Hidden Valley,Metro,2
2604 SPRUCE AVE,KANSAS CITY,3RD,JACKSON,,N,"2604 Spruce Ave, Kansas City, MO 64127, USA",LAND BANK,"2604 SPRUCE AVE
KANSAS CITY, MO 64130
(39.078095, -94.53296)",20002.0,2019.0,East Community Team South,,1.0,28-530-24-32-00-0-00-000,64127,,Residential Improved,Structure - severely distressed,ACQUIRED,KANSAS CITY MISSOURI 110,,4307.31,MO,,R-2.5,290950034004,39.0780539,-94.5331743,30,East Community Team South,East,3
3409 E 55TH ST,KANSAS CITY,5th,Jackson,01/17/2014,N,"3409 E 55th St, Kansas City, MO 64130, USA",Land Bank,"3409 E 55TH ST
KANSAS CITY, MO 64130
(39.026193, -94.545436)",21735.0,2012.0,North Town Fork Creek,2.0,1.0,JA31940060300000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,01/05/2016,6072.814063000001,MO,,Multiple-Refer to City Map,290950079002,39.0260113,-94.5454699,118,North Town Fork Creek,Metro,2
3012 Cleveland Ave,Kansas City,3rd,Jackson,05/02/2014,N,"3012 Cleveland Ave., Kansas City, MO 64128, USA",KCMHA,"3012 Cleveland Ave
Kansas City, MO 64128
(39.070704, -94.538989)",19927.0,2012.0,Ingleside,2.0,1.0,JA28910302400000000,64128,Affordable Housing,Residential Improved,Structure - fair condition,Acquired,Kansas City Missouri 110,08/18/2016,4841.475748,MO,1290.0,R-2.5,290950165002,39.0707595,-94.53930659999999,63,Ingleside,East,3
3408 E 7th ST,KANSAS CITY,3rd,Jackson,,N,"3408 E 7th St, Kansas City, MO 64124, USA",KCMHA,"3408 E 7th ST
KANSAS CITY, MO 64124
(39.104142, -94.541157)",,,Lykins,3.0,,JA28310062600000000,64124,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,06/26/2015,6420.3,MO,1060.0,R-2.5,290950018001,39.1043864,-94.5411491,17,Lykins,East,3
4318 CLEVELAND AVE,KANSAS CITY,3rd,Jackson,,N,"4318 Cleveland Ave., Kansas City, MO 64130, USA",Land Bank,"4318 CLEVELAND AVE
KANSAS CITY, MO 64130
(39.047082, -94.540183)",21598.0,2019.0,Oak Park Southeast,,1.0,JA31410052400000000,64130,"Affordable Housing, Assemblage, Side Yard, Urban Agriculture",Residential Improved,Structure - fair condition,Acquired,KANSAS CITY MISSOURI 110,,5285.355625,MO,,R-2.5,290950060002,39.0470608,-94.540505,60,Oak Park Southeast,East,3
531 Wallace Ave,Kansas City,4th,Jackson,,N,"531 Wallace Ave, Kansas City, MO 64125, USA",Land Bank,"531 Wallace Ave
Kansas City, MO 64125
(39.104575, -94.483346)",27480.0,2012.0,North Blue Ridge,2.0,1.0,JA14940261000000000,64125,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,07/30/2015,5345.366806,MO,1007.0,R-2.5,290950155001,39.1045884,-94.4831749,22,North Blue Ridge,East,3
4501 CYPRESS AVE,Kansas City,3rd,Jackson,12/03/2015,N,"4501 Cypress Ave, Kansas City, MO 64130, USA",Land Bank,"4501 CYPRESS AVE
Kansas City, MO 64130
(39.043708, -94.532261)",16068.0,2015.0,Vineyard,2.0,1.0,JA31520180200000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,07/12/2016,6959.2033329999995,MO,,R-2.5,290950171002,39.0437132,-94.5319444,49,Vineyard,East,3
5302 Bennington Ave,KANSAS CITY,5th,JACKSON,,N,"5302 Bennington Ave, Kansas City, MO 64129, USA",Land Bank,"5302 Bennington Ave
KANSAS CITY, MO 64129.0
(39.026738, -94.508757)",10550.0,2019.0,Brown Estates,,,JA31720081300000000,64129,,RESIDENTIAL VACANT,Awaiting evaluation,ACQUIRED,RAYTOWN 150,,33489.95,MO,,R-7.5,290950175001,39.026444,-94.509473,131,Brown Estates,Metro,2
4448 KENSINGTON AVE,KANSAS CITY,3rd,JACKSON,,N,"4448 Kensington Ave, Kansas City, MO 64130, USA",Land Bank,"4448 KENSINGTON AVE
KANSAS CITY, MO 64130
(39.044043, -94.533427)",4150.0,2019.0,Vineyard Northwest,,,JA31520081100000000,64130,,Residential Vacant,Awaiting evaluation,Acquired,KANSAS CITY MISSOURI 110,,4125.87329861,MO,,R-2.5,290950171004,39.044052,-94.53373800000001,48,Vineyard Northwest,East,3
3619 TOPPING AVE,Kansas City,3rd,Jackson,12/03/2015,N,"3619 Topping Ave, Kansas City, MO 64129, USA",Land Bank,"3619 TOPPING AVE
Kansas City, MO 64129.0
(39.058548, -94.516491)",5535.0,2015.0,Dunbar,2.0,1.0,JA31120170300000000,64129,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,06/28/2016,8533.113229,MO,753.0,R-2.5,290950058013,39.0585646,-94.5162208,66,Dunbar,East,3
5922 Walrond Ave,Kansas City,5th,Jackson,01/20/2014,N,"5922 Walrond Ave, Kansas City, MO 64130, USA",Land Bank,"5922 Walrond Ave
Kansas City, MO 64130
(39.018128, -94.548882)",22943.0,2012.0,South Town Fork Creek,2.0,1.0,JA46320033600000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,09/29/2017,5074.065243,MO,748.0,R-2.5,290950079004,39.0181461,-94.5491359,117,South Town Fork Creek,Metro,2
3620 Bellaire Ave,Kansas City,3rd,Jackson,12/26/2013,Y,"3620 Bellaire Ave, Kansas City, MO 64129, USA",Land Bank,"3620 Bellaire Ave
Kansas City, MO 64129
(39.058349, -94.51532)",6215.0,2012.0,Dunbar,2.0,1.0,JA31120173000000000,64129,"Assemblage, Urban Agriculture",Residential Vacant,Structure - fair condition,Disposed,Kansas City Missouri 110,10/30/2017,5969.194028,MO,1061.0,R-2.5,290950058013,39.058427,-94.5155766,66,Dunbar,East,3
2406 E 70th Ter,Kansas City,5th,Jackson,03/31/2014,N,"2406 E 70th Terrace, Kansas City, MO 64132, USA",Land Bank,"2406 E 70th Ter
Kansas City, MO 64132
(38.999013, -94.55872)",25511.0,2012.0,Blenheim Square Research Hospital,2.0,1.0,JA47610211400000000,64132,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,09/15/2014,5594.536285,MO,734.0,R-5,290950087001,38.9992256,-94.558695,122,Blenheim Square Research Hospital,Metro,2
2515  WALROND AVE,Kansas City,3rd,Jackson,03/31/2015,N,"2515 Walrond Ave, Kansas City, MO 64127, USA",Land Bank,"2515  WALROND AVE
Kansas City, MO 64127
(39.079998, -94.545815)",12443.0,2014.0,Washington Wheatley,5.0,1.0,JA28430321100000000,64127,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,02/13/2019,7747.226562999999,MO,,R-2.5,290950037001,39.0798867,-94.5455807,28,Washington Wheatley,East,3
4544 Chestnut Ave,Kansas City,3rd,Jackson,03/12/2014,N,"4544 Chestnut Ave, Kansas City, MO 64130, USA",Land Bank,"4544 Chestnut Ave
Kansas City, MO 64130
(39.042946, -94.551961)",16769.0,2019.0,Oak Park Southwest,3.0,1.0,JA31420211900000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Acquired,Kansas City Missouri 110,,4838.107118,MO,1019.0,R-2.5,290950061003,39.042948,-94.5522281,59,Oak Park Southwest,East,3
3505 E 34th St,KANSAS CITY,3rd,JACKSON,,N,"3505 E 34th St, Kansas City, MO 64128, USA",Land Bank,"3505 E 34th St
KANSAS CITY, MO 64128
(39.064106, -94.542405)",21194.0,2016.0,Palestine West And Oak Park Northeast,,1.0,JA28940210500000000,64128,,RESIDENTIAL IMPROVED,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,08/23/2018,3843.14,MO,,R-2.5,290950057004,39.0639681,-94.5423982,61,Palestine West And Oak Park Northeast,East,3
4444 BALES AVE,KANSAS CITY,3rd,JACKSON,,N,"4444 Bales Ave, Kansas City, MO 64130, USA",Land Bank,"4444 BALES AVE
KANSAS CITY, MO 64130
(39.044337, -94.543786)",1702.0,2015.0,Oak Park Southeast,,,JA31410091600000000,64130,,Residential Vacant,Awaiting evaluation,Disposed,KANSAS CITY MISSOURI 110,05/31/2018,7404.799167,MO,,R-2.5,290950060002,39.044362,-94.54410299999999,60,Oak Park Southeast,East,3
5610 Highland Ave,Kansas City,5th,Jackson,12/26/2013,N,"5610 Highland Ave, Kansas City, MO 64110, USA",Land Bank,"5610 Highland Ave
Kansas City, MO 64110
(39.024574, -94.565798)",12000.0,2012.0,Blue Hills,3.0,2.0,JA30730153000000000,64110,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,06/16/2015,4929.4731600000005,MO,894.0,R-6,290950081001,39.02460809999999,-94.56608969999999,119,Blue Hills,Metro,2
4211 Monroe Ave,Kansas City,3rd,Jackson,,N,"4211 Monroe Ave, Kansas City, MO 64130, USA",Land Bank,"4211 Monroe Ave
Kansas City, MO 64130
(39.049146, -94.541377)",18654.0,2012.0,Oak Park Southeast,,1.0,JA31340220500000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,04/10/2018,6045.385833,MO,,R-2.5,290950060002,39.0491484,-94.54114949999999,60,Oak Park Southeast,East,3
4915  CHESTNUT AVE,Kansas City,3rd,Jackson,03/27/2015,N,"4915 Chestnut Ave, Kansas City, MO 64130, USA",Land Bank,"4915  CHESTNUT AVE
Kansas City, MO 64130
(39.036659, -94.552279)",22863.0,2014.0,North Town Fork Creek,2.0,1.0,JA31430130900000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,06/10/2019,4846.45125,MO,906.0,R-2.5,290950077001,39.0366576,-94.5520267,118,North Town Fork Creek,Metro,2
4901 AGNES AVE,KANSAS CITY,3rd,JACKSON,,N,"4901 Agnes Ave, Kansas City, MO 64130, USA",Land Bank,"4901 AGNES AVE
KANSAS CITY, MO 64130
(39.03709, -94.549939)",7950.0,2019.0,North Town Fork Creek,,,JA31430150200000000,64130,,Residential Vacant,Awaiting evaluation,Acquired,KANSAS CITY MISSOURI 110,,4950.98114583,MO,,R-2.5,290950077001,39.0370721,-94.5497302,118,North Town Fork Creek,Metro,2
1405 Belmont Ave,KANSAS CITY,3rd,JACKSON,,N,"1405 Belmont Ave, Kansas City, MO 64126, USA",Land Bank,"1405 Belmont Ave
KANSAS CITY, MO 64126.0
(39.094592, -94.510137)",3250.0,2019.0,East Blue Valley,,,JA28130151300000000,64126,,RESIDENTIAL VACANT,Awaiting evaluation,ACQUIRED,KANSAS CITY MISSOURI 110,,3246.69,MO,,R-2.5,290950021003,39.0946434,-94.5098842,34,East Blue Valley,East,3
4507 E 19TH ST,KANSAS CITY,3rd,Jackson,,N,"4507 E 19th St, Kansas City, MO 64127, USA",Land Bank,"4507 E 19TH ST
KANSAS CITY, MO 64127
(39.088617, -94.529933)",15886.0,2012.0,East Community Team North,2.0,1.0,JA28520240300000000,64127,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,07/14/2017,5102.720799000001,MO,768.0,R-2.5,290950023002,39.0884946,-94.529912,29,East Community Team North,East,3
4512 E 22nd,KANSAS CITY,3rd,JACKSON,,N,"4512 E 22nd St, Kansas City, MO 64127, USA",Land Bank,"4512 E 22nd
KANSAS CITY, MO 64127.0
(39.085416, -94.529956)",1400.0,2019.0,East Community Team North,,,JA28520312100000000,64127,,RESIDENTIAL VACANT,Awaiting evaluation,ACQUIRED,KANSAS CITY MISSOURI 110,,2487.28,MO,,R-2.5,290950023002,39.085594,-94.529906,29,East Community Team North,East,3
5345  WOODLAND AVE,Kansas City,5th,Jackson,,N,"5345 Woodland Ave, Kansas City, MO 64110, USA",Land Bank,"5345  WOODLAND AVE
Kansas City, MO 64130
(39.028863, -94.564393)",37810.0,2014.0,Blue Hills,,1.0,JA30710242700000000,64110,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,01/07/2016,18154.756875,MO,,R-6,290950076003,39.0289964,-94.5640344,119,Blue Hills,Metro,2
4112 Agnes,KANSAS CITY,3rd,JACKSON,,N,"4112 Agnes Ave, Kansas City, MO 64130, USA",Land Bank,"4112 Agnes
KANSAS CITY, MO 64130.0
(39.051165, -94.549208)",2200.0,2019.0,Oak Park Southwest,,,JA31330193200000000,64130,,RESIDENTIAL VACANT,Awaiting evaluation,ACQUIRED,KANSAS CITY MISSOURI 110,,3888.68,MO,,R-2.5,290950061001,39.0512,-94.5495399,59,Oak Park Southwest,East,3
1832 Chelsea Ave,KANSAS CITY,3rd,JACKSON,,N,"1832 Chelsea Ave, Kansas City, MO 64127, USA",Land Bank,"1832 Chelsea Ave
KANSAS CITY, MO 64127.0
(39.088647, -94.525965)",14792.0,2016.0,East Community Team North,,1.0,JA28520151700000000,64127,,RESIDENTIAL IMPROVED,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,05/03/2018,9577.25,MO,,R-2.5,290950022003,39.088721,-94.52616669999999,29,East Community Team North,East,3
5120 E 34TH ST,Kansas City,3rd,Jackson,,N,"5120 E 34 St, Kansas City, MO 64128, USA",Land Bank,"5120 E 34TH ST
Kansas City, MO 64127
(39.06352, -94.522917)",16476.0,2015.0,Dunbar,,1.0,JA28840141300000000,64128,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,08/27/2018,3844.419757,MO,,R-2.5,290950058013,39.0636576,-94.522915,66,Dunbar,East,3
2916 E 40th St,KANSAS CITY,3rd,JACKSON,,N,"2916 E 40th St, Kansas City, MO 64130, USA",Land Bank,"2916 E 40th St
KANSAS CITY, MO 64130.0
(39.05349, -94.549381)",31079.0,2019.0,Oak Park Southwest,,1.0,JA31330052500000000,64130,,RESIDENTIAL IMPROVED,Structure - severely distressed,Acquired,KANSAS CITY MISSOURI 110,,3702.22,MO,,R-2.5,290950061001,39.0537322,-94.5493461,59,Oak Park Southwest,East,3
7118 WALROND AVE,KANSAS CITY,5TH,JACKSON,,N,"7118 Walrond Ave, Kansas City, MO 64132, USA",LAND BANK,"7118 WALROND AVE
KANSAS CITY, MO 64127
(38.997, -94.549955)",20050.0,2019.0,Noble And Gregory Ridge,,1.0,46-430-03-24-00-0-00-000,64132,,Residential Improved,Structure - fair condition,Acquired,KANSAS CITY MISSOURI 110,,5440.11,MO,,R-5,290950089002,38.9970147,-94.55021359999999,126,Noble And Gregory Ridge,Metro,2
2801 E 39th St,Kansas City,3rd,Jackson,,N,"2801 E 39th St, Kansas City, MO 64128, USA",Land Bank,"2801 E 39th St
Kansas City, MO 64130
(39.055359, -94.551189)",14772.0,2019.0,Oak Park Southwest,3.0,1.0,JA31330060800000000,64128,Affordable Housing,Residential Improved,Structure - fair condition,Acquired,Kansas City Missouri 110,,2975.445729,MO,1156.0,R-2.5,290950061001,39.055153,-94.551132,59,Oak Park Southwest,East,3
1548 Chelsea Ave,Kansas City,3rd,Jackson,06/27/2014,Y,"1548 Chelsea Ave, Kansas City, MO 64127, USA",Land Bank,"1548 Chelsea Ave
Kansas City, MO 64127
(39.092666, -94.525716)",15638.0,2012.0,East Community Team North,,,JA28230091700000000,64127,Side Yard,Residential Vacant,Structure - fair condition,Disposed,Kansas City Missouri 110,01/31/2018,4325.1422219999995,MO,,R-2.5,290950022003,39.0926371,-94.52595529999999,29,East Community Team North,East,3
4021  WABASH AVE,Kansas City,3rd,Jackson,05/19/2014,N,"4021 Wabash Ave, Kansas City, MO 64130, USA",Land Bank,"4021  WABASH AVE
Kansas City, MO 64130
(39.052883, -94.554833)",23021.0,2014.0,Ivanhoe Southeast,4.0,4.0,JA30140160700000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,10/15/2014,6321.5852079999995,MO,1650.0,R-1.5,290950169003,39.0528801,-94.55467519999999,54,Ivanhoe Southeast,Central,1
3234 Agnes Ave,Kansas City,3rd,Jackson,04/18/2014,N,"3234 Agnes Ave, Kansas City, MO 64128, USA",Land Bank,"3234 Agnes Ave
Kansas City, MO 64128
(39.066704, -94.548388)",27928.0,2012.0,Oak Park Northwest,,1.0,JA28930132700000000,64128,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,10/20/2014,5084.804201,MO,,R-2.5,290950056011,39.0666887,-94.5486827,58,Oak Park Northwest,East,3
5714 Wabash Ave,Kansas City,5th,Jackson,,N,"5714 Wabash Ave, Kansas City, MO 64130, USA",Land Bank,"5714 Wabash Ave
Kansas City, MO 64130
(39.022276, -94.556616)",3142.0,2012.0,Blue Hills,,,JA30740182700000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,08/31/2017,4803.049688,MO,,R-6,290950080002,39.022367,-94.5568617,119,Blue Hills,Metro,2
3035 Highland Ave,Kansas City,3rd,Jackson,08/27/2014,N,"3035 Highland Ave, Kansas City, MO 64109, USA",Land Bank,"3035 Highland Ave
Kansas City, MO 64109
(39.070865, -94.563197)",26376.0,2012.0,Mount Hope,,1.0,JA29720311400000000,64109,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,Kansas City Missouri 110,02/11/2016,4594.476597,MO,1346.0,R-1.5,290950162002,39.0708455,-94.562906,51,Mount Hope,Central,1
3342 WAYNE AVE,Kansas City,3rd,Jackson,,N,"3342 Wayne Ave, Kansas City, MO 64109, USA",Land Bank,"3342 WAYNE AVE
Kansas City, MO 64128
(39.064887, -94.564667)",57856.0,2015.0,Linwood Homeowners-Ivanhoe,,,JA29730175700000000,64109,Affordable Housing,Residential Improved,Structure - good condition,Disposed,KANSAS CITY MISSOURI 110,05/24/2018,3849.037257,MO,,R-2.5,290950052001,39.0648807,-94.5648404,52,Linwood Homeowners-Ivanhoe,Central,1
4104  MONROE AVE,Kansas City,3rd,Jackson,,N,"4104 Monroe Ave, Kansas City, MO 64130, USA",Land Bank,"4104  MONROE AVE
Kansas City, MO 64130
(39.051165, -94.541293)",15015.0,2014.0,Oak Park Southeast,,,JA31340213500000000,64130,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,07/27/2015,6120.638854,MO,,R-2.5,290950060002,39.0511657,-94.541512,60,Oak Park Southeast,East,3
6938 SOUTH BENTON AVE,KANSAS CITY,5th,Jackson,03/18/2014,N,"6938 S Benton Ave, Kansas City, MO 64132, USA",Land Bank,"6938 SOUTH BENTON AVE
KANSAS CITY, MO 64132
(38.999943, -94.553307)",21540.0,2012.0,Self Help Neighborhood Council,2.0,1.0,JA46420221800000000,64132,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,02/25/2016,5600.522951,MO,766.0,R-5,290950088003,38.9999634,-94.55358849999999,124,Self Help Neighborhood Council,Metro,2
4332  FLORA AVE,Kansas City,3rd,Jackson,04/07/2015,N,"4332 Flora Ave, Kansas City, MO 64110, USA",Land Bank,"4332  FLORA AVE
Kansas City, MO 64110
(39.047458, -94.566832)",20260.0,2014.0,Ivanhoe Southwest,2.0,2.0,JA30620041500000000,64110,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,06/12/2019,4205.529200999999,MO,890.0,R-2.5,290950063002,39.0474091,-94.5670166,53,Ivanhoe Southwest,Central,1
2924 ASKEW AVE,Kansas City,3rd,Jackson,,N,"2924 Askew Ave, Kansas City, MO 64128, USA",Land Bank,"2924 ASKEW AVE
Kansas City, MO 64128
(39.07218, -94.541233)",29433.0,2015.0,Ingleside,,1.0,JA28910192200000000,64128,Affordable Housing,Residential Improved,Structure - severely distressed,Disposed,KANSAS CITY MISSOURI 110,05/30/2018,5418.569236,MO,,R-2.5,290950165002,39.0721753,-94.5415422,63,Ingleside,East,3
5915  LEXINGTON AVE,Kansas City,4th,Jackson,09/23/2014,N,"5915 Lexington Ave, Kansas City, MO 64123, USA",Land Bank,"5915  LEXINGTON AVE
Kansas City, MO 64123
(39.109104, -94.512149)",25427.0,2014.0,South Indian Mound,2.0,1.0,JA13730130300000000,64123,Affordable Housing,Residential Improved,Structure - fair condition,Disposed,KANSAS CITY MISSOURI 110,02/16/2017,4417.6665969999995,MO,1067.0,R-2.5,290950155002,39.1089148,-94.51221029999999,20,South Indian Mound,East,3
3415 Flora Ave,Kansas City,3rd,Jackson,,N,"3415 Flora Ave, Kansas City, MO 64109, USA",Land Bank,"3415 Flora Ave
Kansas City, MO 64109
(39.064292, -94.565802)",2698.0,2012.0,Linwood Homeowners-Ivanhoe,,1.0,JA29730172500000000,64109,"Affordable Housing, Assemblage",Residential Improved,Structure - severely distressed,Disposed,Kansas City Missouri 110,10/16/2015,4340.050451,MO,,R-2.5,290950052001,39.06427470000001,-94.5655355,52,Linwood Homeowners-Ivanhoe,Central,1
5442 E 27TH TER,Kansas City,3rd,Jackson,03/26/2015,N,"5442 E 27th Terrace, Kansas City, MO 64128, USA",Land Bank,"5442 E 27TH TER
Kansas City, MO 64128
(39.075265, -94.518282)",17169.0,2014.0,South Blue Valley,2.0,1.0,JA28810021800000000,64128,Affordable Housing,Residential Improved,Structure - severely distressed,Disposed,KANSAS CITY MISSOURI 110,06/29/2017,4464.96309,MO,972.0,R-2.5,290950164002,39.0754228,-94.5182743,31,South Blue Valley,East,3
2804 E 11TH ST,Kansas City,3rd,Jackson,,Y,"2804 E 11th St, Kansas City, MO 64127, USA",Land Bank,"2804 E 11TH ST
Kansas City, MO 64127
(39.100579, -94.548931)",28367.0,2015.0,Independence Plaza,,,JA28320233300000000,64127,,Residential Vacant,Structure - severely distressed,Disposed,KANSAS CITY MISSOURI 110,01/06/2017,8880.942292,MO,,R-1.5,290950018003,39.100846,-94.548946,16,Independence Plaza,East,3
3004 HIGHLAND AVE,KANSAS CITY,3rd,Jackson,,N,"3004 Highland Ave, Kansas City, MO 64109, USA",Land Bank,"3004 HIGHLAND AVE
KANSAS CITY, MO 64109
(39.071733, -94.563159)",12582.0,2012.0,Mount Hope,3.0,1.0,JA29720303000000000,64109,Affordable Housing,Residential Improved,Structure - severely distressed,Disposed,KANSAS CITY MISSOURI 110,02/11/2016,3208.525625,MO,1157.0,R-1.5,290950162002,39.0717291,-94.5634198,51,Mount Hope,Central,1
